MANDT,WERKS,MATNR,BUDAT,MENGE,NETWR,WAERS
100,S03,LUBE-0050,2024-08-13,14,4588.16,CAD
100,S05,HDWR-0053,2024-08-13,24,5301.25,CAD
100,S02,HDWR-0043,2024-08-13,21,3002.6,CAD
100,S05,FEED-0054,2024-08-13,8,2264.55,CAD
100,S05,FEED-0054,2024-08-13,15,4341.08,CAD
100,S01,LUBE-0027,2024-08-13,20,2548.19,CAD
100,S05,FUEL-0019,2024-08-14,33,10228.74,CAD
100,S01,HDWR-0018,2024-08-14,28,1682.64,CAD
100,S06,SEED-0004,2024-08-14,15,6312.62,CAD
100,S01,LUBE-0048,2024-08-14,14,3163.01,CAD
100,S02,SEED-0004,2024-08-14,16,5266.77,CAD
100,S04,TIRE-0073,2024-08-14,20,6078.44,CAD
100,S06,HDWR-0053,2024-08-14,7,1365.56,CAD
100,S02,SEED-0055,2024-08-15,13,5056.47,CAD
100,S05,TIRE-0012,2024-08-15,5,850.62,CAD
100,S05,HDWR-0052,2024-08-15,29,12495.11,CAD
100,S02,FUEL-0051,2024-08-15,26,10983.61,CAD
100,S06,LUBE-0010,2024-08-15,1,382.66,CAD
100,S06,SEED-0041,2024-08-15,9,1086.56,CAD
100,S03,FUEL-0025,2024-08-15,20,6575.29,CAD
100,S02,LUBE-0037,2024-08-15,15,2179.86,CAD
100,S06,LUBE-0026,2024-08-16,22,927.99,CAD
100,S02,LUBE-0065,2024-08-16,15,2773.59,CAD
100,S05,SEED-0004,2024-08-16,17,6857.95,CAD
100,S06,HDWR-0011,2024-08-16,16,1823.96,CAD
100,S02,HDWR-0058,2024-08-16,17,5357.25,CAD
100,S05,HDWR-0047,2024-08-17,22,5419.71,CAD
100,S05,LUBE-0027,2024-08-17,4,539.64,CAD
100,S01,TIRE-0064,2024-08-17,7,3131.68,CAD
100,S04,TIRE-0012,2024-08-18,12,1697.73,CAD
100,S02,SEED-0041,2024-08-18,21,2624.53,CAD
100,S03,HDWR-0047,2024-08-18,16,3152.21,CAD
100,S06,FUEL-0023,2024-08-18,18,8122.62,CAD
100,S04,FEED-0033,2024-08-18,12,4616.58,CAD
100,S01,HDWR-0018,2024-08-19,25,1496.33,CAD
100,S04,LUBE-0037,2024-08-19,16,2207.25,CAD
100,S01,LUBE-0048,2024-08-19,22,5919.98,CAD
100,S06,FEED-0032,2024-08-19,18,4123.15,CAD
100,S04,HDWR-0038,2024-08-19,17,3288.15,CAD
100,S01,HDWR-0052,2024-08-19,20,10285.64,CAD
100,S04,TIRE-0045,2024-08-19,32,15218.92,CAD
100,S04,FUEL-0051,2024-08-19,20,7526.75,CAD
100,S01,HDWR-0043,2024-08-19,8,1225.75,CAD
100,S04,LUBE-0036,2024-08-20,21,2125.5,CAD
100,S05,TIRE-0005,2024-08-20,18,1113.0,CAD
100,S01,FUEL-0028,2024-08-20,18,10379.14,CAD
100,S03,SEED-0055,2024-08-20,19,7347.07,CAD
100,S01,FUEL-0023,2024-08-20,21,8441.2,CAD
100,S05,FEED-0054,2024-08-20,21,5428.74,CAD
100,S01,SEED-0007,2024-08-20,32,4526.38,CAD
100,S03,SEED-0055,2024-08-20,23,8752.43,CAD
100,S04,FEED-0054,2024-08-20,16,4501.98,CAD
100,S03,FUEL-0019,2024-08-21,28,9769.92,CAD
100,S04,SEED-0020,2024-08-21,6,2696.69,CAD
100,S04,LUBE-0001,2024-08-21,30,2358.85,CAD
100,S02,TIRE-0005,2024-08-21,10,608.42,CAD
100,S04,FUEL-0025,2024-08-21,14,4599.92,CAD
100,S03,FUEL-0028,2024-08-21,6,2969.01,CAD
100,S06,FUEL-0025,2024-08-21,16,5558.47,CAD
100,S03,FEED-0003,2024-08-21,17,1606.31,CAD
100,S01,LUBE-0065,2024-08-21,14,2663.47,CAD
100,S05,FUEL-0046,2024-08-21,8,973.82,CAD
100,S05,FUEL-0023,2024-08-22,20,9331.39,CAD
100,S04,FEED-0070,2024-08-22,8,2376.39,CAD
100,S06,LUBE-0037,2024-08-22,27,3948.36,CAD
100,S01,HDWR-0053,2024-08-22,6,1370.7,CAD
100,S06,SEED-0013,2024-08-22,18,7386.61,CAD
100,S03,FEED-0016,2024-08-22,33,16845.49,CAD
100,S03,LUBE-0037,2024-08-22,18,2815.1,CAD
100,S03,LUBE-0034,2024-08-23,24,11999.44,CAD
100,S01,LUBE-0031,2024-08-23,7,3554.64,CAD
100,S01,FEED-0054,2024-08-23,22,6015.75,CAD
100,S03,TIRE-0077,2024-08-23,8,1673.03,CAD
100,S02,FUEL-0051,2024-08-23,33,13982.69,CAD
100,S01,FUEL-0051,2024-08-23,20,7366.24,CAD
100,S04,FUEL-0023,2024-08-23,24,10721.81,CAD
100,S06,SEED-0013,2024-08-23,13,5870.57,CAD
100,S05,LUBE-0034,2024-08-23,8,3709.78,CAD
100,S02,SEED-0042,2024-08-23,19,7255.2,CAD
100,S06,FUEL-0080,2024-08-24,1,141.4,CAD
100,S03,FEED-0029,2024-08-24,13,5645.34,CAD
100,S06,LUBE-0034,2024-08-25,5,2242.53,CAD
100,S02,HDWR-0011,2024-08-25,11,1444.18,CAD
100,S01,FEED-0014,2024-08-25,10,3799.69,CAD
100,S01,TIRE-0077,2024-08-25,22,4490.71,CAD
100,S03,TIRE-0064,2024-08-25,21,9654.14,CAD
100,S04,SEED-0013,2024-08-26,20,8305.25,CAD
100,S04,FEED-0054,2024-08-26,25,6986.06,CAD
100,S02,TIRE-0021,2024-08-26,11,802.49,CAD
100,S03,FEED-0016,2024-08-26,9,5351.41,CAD
100,S05,SEED-0062,2024-08-26,17,6409.36,CAD
100,S02,FEED-0016,2024-08-26,17,9153.68,CAD
100,S01,FUEL-0069,2024-08-26,6,2935.41,CAD
100,S02,HDWR-0018,2024-08-26,27,1505.86,CAD
100,S04,LUBE-0036,2024-08-26,23,2151.93,CAD
100,S03,TIRE-0012,2024-08-26,15,2369.07,CAD
100,S02,HDWR-0052,2024-08-27,17,9151.88,CAD
100,S05,FEED-0014,2024-08-27,20,6974.71,CAD
100,S06,LUBE-0027,2024-08-27,9,1188.1,CAD
100,S01,FUEL-0080,2024-08-27,23,3283.58,CAD
100,S03,TIRE-0073,2024-08-27,11,3255.54,CAD
100,S05,TIRE-0005,2024-08-27,25,1326.76,CAD
100,S03,HDWR-0053,2024-08-27,6,1378.56,CAD
100,S03,LUBE-0068,2024-08-27,9,4194.01,CAD
100,S06,FUEL-0028,2024-08-27,19,9860.23,CAD
100,S03,FUEL-0019,2024-08-27,22,6348.24,CAD
100,S02,HDWR-0043,2024-08-27,22,3351.22,CAD
100,S02,SEED-0078,2024-08-28,12,850.17,CAD
100,S06,LUBE-0036,2024-08-28,6,673.41,CAD
100,S05,LUBE-0010,2024-08-28,8,3424.09,CAD
100,S06,FEED-0054,2024-08-28,18,4845.32,CAD
100,S01,LUBE-0026,2024-08-28,11,568.19,CAD
100,S01,TIRE-0064,2024-08-28,25,9240.52,CAD
100,S05,SEED-0042,2024-08-28,17,7263.41,CAD
100,S06,FEED-0044,2024-08-28,19,8218.75,CAD
100,S01,TIRE-0061,2024-08-28,21,9354.5,CAD
100,S04,TIRE-0045,2024-08-28,11,4663.4,CAD
100,S04,HDWR-0059,2024-08-29,18,4239.7,CAD
100,S01,FEED-0029,2024-08-29,4,2069.0,CAD
100,S01,HDWR-0018,2024-08-29,31,2048.11,CAD
100,S02,FEED-0029,2024-08-29,17,7146.02,CAD
100,S06,HDWR-0043,2024-08-29,28,4440.95,CAD
100,S01,HDWR-0059,2024-08-29,22,4236.53,CAD
100,S06,HDWR-0053,2024-08-29,3,603.81,CAD
100,S05,FEED-0016,2024-08-30,8,4371.53,CAD
100,S03,LUBE-0036,2024-08-30,16,1756.3,CAD
100,S02,SEED-0062,2024-08-30,28,11107.64,CAD
100,S01,FUEL-0028,2024-08-30,15,8452.33,CAD
100,S04,HDWR-0060,2024-08-30,19,5131.84,CAD
100,S05,TIRE-0076,2024-08-30,21,10589.95,CAD
100,S06,FEED-0040,2024-08-30,14,5285.69,CAD
100,S04,HDWR-0047,2024-08-30,31,6916.99,CAD
100,S04,LUBE-0036,2024-08-30,21,2362.83,CAD
100,S03,TIRE-0024,2024-08-31,12,5056.61,CAD
100,S03,HDWR-0011,2024-08-31,19,2394.54,CAD
100,S04,SEED-0020,2024-08-31,9,3164.35,CAD
100,S03,LUBE-0035,2024-09-01,17,734.88,CAD
100,S02,HDWR-0052,2024-09-01,10,5040.65,CAD
100,S02,FUEL-0015,2024-09-01,18,2560.62,CAD
100,S02,LUBE-0036,2024-09-02,15,1693.15,CAD
100,S02,LUBE-0027,2024-09-02,19,2368.93,CAD
100,S03,TIRE-0077,2024-09-02,11,2155.26,CAD
100,S03,HDWR-0022,2024-09-02,10,552.54,CAD
100,S02,HDWR-0022,2024-09-02,14,830.84,CAD
100,S02,FEED-0003,2024-09-02,48,3713.95,CAD
100,S05,TIRE-0061,2024-09-02,32,14971.22,CAD
100,S05,FEED-0003,2024-09-02,27,2413.31,CAD
100,S02,HDWR-0038,2024-09-03,13,2505.53,CAD
100,S01,SEED-0013,2024-09-03,25,9856.62,CAD
100,S06,FEED-0033,2024-09-03,32,11774.77,CAD
100,S04,HDWR-0047,2024-09-03,24,5645.69,CAD
100,S02,HDWR-0053,2024-09-03,15,3062.39,CAD
100,S05,FEED-0032,2024-09-03,22,4896.97,CAD
100,S03,SEED-0056,2024-09-03,28,2884.23,CAD
100,S06,FUEL-0049,2024-09-03,20,1518.8,CAD
100,S06,LUBE-0036,2024-09-03,11,1106.92,CAD
100,S03,LUBE-0036,2024-09-04,23,2146.3,CAD
100,S06,TIRE-0064,2024-09-04,24,9965.21,CAD
100,S06,FUEL-0072,2024-09-04,26,10870.86,CAD
100,S03,TIRE-0009,2024-09-04,20,2197.44,CAD
100,S01,TIRE-0076,2024-09-04,18,7923.42,CAD
100,S03,SEED-0056,2024-09-04,26,2233.67,CAD
100,S03,TIRE-0045,2024-09-04,17,8800.54,CAD
100,S06,FUEL-0019,2024-09-04,15,4585.97,CAD
100,S01,FEED-0075,2024-09-04,26,8714.35,CAD
100,S01,HDWR-0052,2024-09-05,30,15134.15,CAD
100,S05,FUEL-0023,2024-09-05,8,3572.34,CAD
100,S02,FEED-0033,2024-09-05,21,7576.45,CAD
100,S03,LUBE-0026,2024-09-05,16,852.72,CAD
100,S05,HDWR-0060,2024-09-05,23,6164.9,CAD
100,S06,LUBE-0065,2024-09-05,22,4486.54,CAD
100,S04,SEED-0055,2024-09-05,17,6135.08,CAD
100,S01,FUEL-0072,2024-09-05,21,10912.24,CAD
100,S05,HDWR-0060,2024-09-05,22,6392.4,CAD
100,S01,SEED-0007,2024-09-06,45,5975.82,CAD
100,S05,HDWR-0043,2024-09-06,22,3006.42,CAD
100,S05,HDWR-0038,2024-09-06,11,2064.28,CAD
100,S01,HDWR-0067,2024-09-06,20,225.84,CAD
100,S05,SEED-0004,2024-09-06,23,7677.23,CAD
100,S04,HDWR-0052,2024-09-06,18,10024.88,CAD
100,S03,TIRE-0064,2024-09-07,14,6092.1,CAD
100,S04,FEED-0054,2024-09-08,17,4346.8,CAD
100,S04,LUBE-0037,2024-09-08,23,3327.51,CAD
100,S06,TIRE-0005,2024-09-08,22,1305.46,CAD
100,S04,HDWR-0018,2024-09-08,23,1582.23,CAD
100,S03,HDWR-0059,2024-09-09,22,4726.41,CAD
100,S03,SEED-0020,2024-09-09,25,10464.28,CAD
100,S06,TIRE-0009,2024-09-09,1,120.32,CAD
100,S05,TIRE-0024,2024-09-09,19,9740.09,CAD
100,S05,TIRE-0045,2024-09-09,17,8421.56,CAD
100,S01,HDWR-0052,2024-09-09,31,13792.01,CAD
100,S06,SEED-0013,2024-09-09,32,11883.72,CAD
100,S02,FEED-0014,2024-09-10,25,10867.32,CAD
100,S01,FEED-0033,2024-09-10,44,15987.95,CAD
100,S05,LUBE-0048,2024-09-10,20,5309.57,CAD
100,S02,SEED-0004,2024-09-10,19,6843.9,CAD
100,S03,LUBE-0026,2024-09-10,7,308.25,CAD
100,S02,LUBE-0068,2024-09-10,19,10270.72,CAD
100,S02,TIRE-0005,2024-09-10,18,1137.06,CAD
100,S04,HDWR-0047,2024-09-10,5,1062.47,CAD
100,S05,FUEL-0046,2024-09-11,29,3905.13,CAD
100,S04,FEED-0057,2024-09-11,14,6296.42,CAD
100,S01,SEED-0013,2024-09-11,24,10000.09,CAD
100,S05,SEED-0007,2024-09-11,24,3332.39,CAD
100,S03,HDWR-0038,2024-09-11,17,3521.71,CAD
100,S01,FUEL-0046,2024-09-11,20,2339.72,CAD
100,S06,SEED-0071,2024-09-11,18,9559.24,CAD
100,S06,FUEL-0079,2024-09-12,24,11052.1,CAD
100,S05,FEED-0054,2024-09-12,10,3020.69,CAD
100,S01,TIRE-0008,2024-09-12,19,6383.81,CAD
100,S05,SEED-0055,2024-09-12,34,15669.13,CAD
100,S04,FEED-0044,2024-09-12,33,14620.29,CAD
100,S02,LUBE-0002,2024-09-12,15,2308.6,CAD
100,S01,LUBE-0010,2024-09-13,21,7082.41,CAD
100,S05,TIRE-0045,2024-09-13,21,10508.39,CAD
100,S03,FEED-0032,2024-09-13,34,7404.14,CAD
100,S04,FEED-0029,2024-09-13,27,13567.28,CAD
100,S05,HDWR-0047,2024-09-13,15,3359.29,CAD
100,S03,LUBE-0035,2024-09-13,27,1385.38,CAD
100,S01,LUBE-0036,2024-09-13,23,2154.74,CAD
100,S05,HDWR-0018,2024-09-13,19,1087.23,CAD
100,S06,LUBE-0048,2024-09-13,29,8079.64,CAD
100,S01,FUEL-0019,2024-09-14,28,9733.29,CAD
100,S01,HDWR-0059,2024-09-14,16,2981.18,CAD
100,S01,HDWR-0011,2024-09-14,27,3256.39,CAD
100,S04,FUEL-0079,2024-09-14,4,1862.7,CAD
100,S04,LUBE-0027,2024-09-15,18,2175.87,CAD
100,S05,SEED-0056,2024-09-15,35,3266.29,CAD
100,S01,TIRE-0045,2024-09-15,19,10150.91,CAD
100,S02,TIRE-0076,2024-09-15,10,5381.33,CAD
100,S03,LUBE-0002,2024-09-16,23,3210.86,CAD
100,S05,FEED-0032,2024-09-16,2,393.73,CAD
100,S04,FEED-0074,2024-09-16,35,6901.1,CAD
100,S05,FEED-0040,2024-09-16,16,6613.99,CAD
100,S04,FEED-0057,2024-09-16,10,3765.39,CAD
100,S04,LUBE-0002,2024-09-16,24,3929.24,CAD
100,S03,HDWR-0011,2024-09-17,25,3614.8,CAD
100,S02,FEED-0057,2024-09-17,18,7299.27,CAD
100,S02,FUEL-0023,2024-09-17,26,13035.37,CAD
100,S04,LUBE-0065,2024-09-17,28,5511.96,CAD
100,S01,FEED-0033,2024-09-17,33,12790.42,CAD
100,S01,FEED-0014,2024-09-17,26,10011.49,CAD
100,S05,FUEL-0015,2024-09-17,22,3571.19,CAD
100,S06,HDWR-0053,2024-09-18,6,1155.79,CAD
100,S02,SEED-0004,2024-09-18,44,15806.67,CAD
100,S02,HDWR-0038,2024-09-18,19,4181.77,CAD
100,S04,FUEL-0028,2024-09-18,17,9985.18,CAD
100,S06,TIRE-0005,2024-09-18,16,1037.11,CAD
100,S01,HDWR-0011,2024-09-18,11,1592.6,CAD
100,S05,FEED-0029,2024-09-18,13,6250.72,CAD
100,S05,FEED-0054,2024-09-18,26,7841.05,CAD
100,S04,HDWR-0067,2024-09-18,8,92.21,CAD
100,S04,HDWR-0030,2024-09-18,14,2115.69,CAD
100,S06,FUEL-0015,2024-09-19,18,3167.81,CAD
100,S01,HDWR-0047,2024-09-19,29,6182.46,CAD
100,S01,LUBE-0065,2024-09-19,26,5153.37,CAD
100,S02,FEED-0054,2024-09-19,19,5485.98,CAD
100,S03,SEED-0078,2024-09-19,29,1823.46,CAD
100,S04,FEED-0016,2024-09-19,14,6843.27,CAD
100,S06,SEED-0071,2024-09-19,42,17947.93,CAD
100,S01,SEED-0056,2024-09-19,19,1845.21,CAD
100,S02,LUBE-0010,2024-09-19,9,3366.67,CAD
100,S03,SEED-0055,2024-09-19,25,9308.99,CAD
100,S01,FUEL-0079,2024-09-20,20,10256.86,CAD
100,S04,HDWR-0058,2024-09-20,17,5810.36,CAD
100,S06,TIRE-0024,2024-09-20,25,13008.68,CAD
100,S06,LUBE-0048,2024-09-20,25,6669.09,CAD
100,S03,FUEL-0049,2024-09-20,10,872.67,CAD
100,S03,LUBE-0050,2024-09-20,18,4888.91,CAD
100,S03,HDWR-0067,2024-09-21,9,97.16,CAD
100,S03,FEED-0016,2024-09-21,20,9806.44,CAD
100,S02,FEED-0057,2024-09-21,33,16002.25,CAD
100,S01,FUEL-0019,2024-09-21,21,7503.68,CAD
100,S05,SEED-0004,2024-09-22,46,19062.47,CAD
100,S05,LUBE-0037,2024-09-22,11,1395.55,CAD
100,S03,HDWR-0059,2024-09-22,21,5032.91,CAD
100,S03,TIRE-0064,2024-09-23,16,5845.88,CAD
100,S06,LUBE-0036,2024-09-23,9,995.8,CAD
100,S02,SEED-0042,2024-09-23,18,8236.03,CAD
100,S01,SEED-0041,2024-09-23,4,575.69,CAD
100,S02,SEED-0041,2024-09-23,36,5243.9,CAD
100,S05,HDWR-0018,2024-09-23,20,1201.45,CAD
100,S06,FEED-0029,2024-09-23,30,14173.54,CAD
100,S06,TIRE-0024,2024-09-23,25,12105.34,CAD
100,S02,FUEL-0017,2024-09-23,16,1046.99,CAD
100,S01,SEED-0056,2024-09-24,12,1171.51,CAD
100,S04,TIRE-0005,2024-09-24,18,1078.77,CAD
100,S03,TIRE-0024,2024-09-24,14,7425.29,CAD
100,S03,TIRE-0077,2024-09-24,10,1862.27,CAD
100,S01,FEED-0029,2024-09-24,48,24440.03,CAD
100,S04,FEED-0054,2024-09-24,21,5661.56,CAD
100,S03,FUEL-0015,2024-09-24,23,3861.9,CAD
100,S05,SEED-0063,2024-09-24,15,5495.51,CAD
100,S03,HDWR-0038,2024-09-24,3,691.12,CAD
100,S05,TIRE-0008,2024-09-24,17,6084.15,CAD
100,S06,LUBE-0034,2024-09-25,15,7557.58,CAD
100,S03,HDWR-0052,2024-09-25,24,13136.89,CAD
100,S04,LUBE-0035,2024-09-25,17,899.93,CAD
100,S04,FEED-0040,2024-09-25,17,6250.23,CAD
100,S01,SEED-0071,2024-09-25,19,8710.41,CAD
100,S05,TIRE-0021,2024-09-25,11,825.26,CAD
100,S02,HDWR-0053,2024-09-25,22,4560.1,CAD
100,S01,FEED-0032,2024-09-25,29,6789.14,CAD
100,S05,FEED-0014,2024-09-25,27,10083.33,CAD
100,S01,FEED-0032,2024-09-26,34,6647.5,CAD
100,S04,FEED-0016,2024-09-26,23,12832.2,CAD
100,S01,LUBE-0035,2024-09-26,14,601.18,CAD
100,S05,FEED-0070,2024-09-26,10,3150.62,CAD
100,S04,TIRE-0076,2024-09-26,21,10000.61,CAD
100,S06,FUEL-0066,2024-09-26,26,5489.97,CAD
100,S01,LUBE-0026,2024-09-26,17,803.77,CAD
100,S04,HDWR-0038,2024-09-26,28,5307.86,CAD
100,S05,HDWR-0053,2024-09-26,16,3452.14,CAD
100,S02,HDWR-0058,2024-09-26,14,4717.29,CAD
100,S04,SEED-0004,2024-09-27,28,10372.47,CAD
100,S06,FEED-0014,2024-09-27,15,5462.44,CAD
100,S06,FUEL-0019,2024-09-27,21,6367.04,CAD
100,S02,HDWR-0011,2024-09-27,7,905.09,CAD
100,S04,TIRE-0008,2024-09-27,17,5404.22,CAD
100,S01,SEED-0020,2024-09-27,36,13730.57,CAD
100,S06,SEED-0041,2024-09-27,28,3708.72,CAD
100,S06,FUEL-0072,2024-09-27,25,13103.36,CAD
100,S04,FEED-0014,2024-09-27,23,9468.15,CAD
100,S05,TIRE-0021,2024-09-27,11,908.25,CAD
100,S02,HDWR-0022,2024-09-28,1,45.9,CAD
100,S04,SEED-0055,2024-09-28,37,13961.38,CAD
100,S01,HDWR-0052,2024-09-28,18,8345.15,CAD
100,S03,SEED-0056,2024-09-28,22,1901.09,CAD
100,S05,SEED-0042,2024-09-29,5,2446.1,CAD
100,S04,FEED-0033,2024-09-29,3,1239.07,CAD
100,S01,TIRE-0009,2024-09-30,18,1994.49,CAD
100,S02,FUEL-0025,2024-09-30,15,4570.13,CAD
100,S05,TIRE-0008,2024-09-30,9,2969.58,CAD
100,S01,TIRE-0021,2024-09-30,12,856.77,CAD
100,S03,LUBE-0036,2024-09-30,24,2506.81,CAD
100,S03,FEED-0040,2024-09-30,7,2730.55,CAD
100,S03,HDWR-0052,2024-09-30,8,3606.47,CAD
100,S02,TIRE-0076,2024-09-30,14,6259.62,CAD
100,S03,FUEL-0023,2024-09-30,14,6404.06,CAD
100,S06,FUEL-0079,2024-09-30,6,3213.32,CAD
100,S02,LUBE-0001,2024-10-01,21,1594.19,CAD
100,S02,FUEL-0019,2024-10-01,17,5147.3,CAD
100,S04,FUEL-0066,2024-10-01,31,7385.16,CAD
100,S05,LUBE-0039,2024-10-01,18,6619.91,CAD
100,S03,FUEL-0046,2024-10-01,21,2305.03,CAD
100,S02,SEED-0055,2024-10-01,9,4171.99,CAD
100,S04,FUEL-0025,2024-10-01,8,2467.97,CAD
100,S01,FUEL-0025,2024-10-02,17,5563.42,CAD
100,S01,HDWR-0043,2024-10-02,31,4771.58,CAD
100,S05,LUBE-0002,2024-10-02,9,1330.12,CAD
100,S05,TIRE-0008,2024-10-02,24,8933.97,CAD
100,S06,SEED-0078,2024-10-02,7,486.01,CAD
100,S05,SEED-0004,2024-10-02,6,2481.28,CAD
100,S06,SEED-0020,2024-10-02,21,7566.64,CAD
100,S01,FEED-0054,2024-10-02,5,1242.34,CAD
100,S06,TIRE-0076,2024-10-03,25,14090.77,CAD
100,S02,TIRE-0009,2024-10-03,21,2610.46,CAD
100,S02,HDWR-0011,2024-10-03,10,1264.52,CAD
100,S05,LUBE-0036,2024-10-03,20,1856.4,CAD
100,S03,FUEL-0072,2024-10-03,23,11594.93,CAD
100,S06,FUEL-0049,2024-10-04,16,1387.57,CAD
100,S02,HDWR-0053,2024-10-04,23,5134.72,CAD
100,S02,LUBE-0035,2024-10-04,20,1026.15,CAD
100,S01,LUBE-0034,2024-10-04,23,11744.62,CAD
100,S05,TIRE-0012,2024-10-04,18,2843.4,CAD
100,S01,TIRE-0005,2024-10-04,12,686.82,CAD
100,S06,SEED-0042,2024-10-05,30,14718.69,CAD
100,S04,TIRE-0021,2024-10-05,22,1688.16,CAD
100,S06,FEED-0044,2024-10-05,28,13435.32,CAD
100,S04,TIRE-0021,2024-10-06,15,1173.9,CAD
100,S01,LUBE-0039,2024-10-06,24,10281.16,CAD
100,S04,FEED-0054,2024-10-07,3,914.39,CAD
100,S04,FEED-0074,2024-10-07,18,3441.65,CAD
100,S06,TIRE-0077,2024-10-07,15,3098.72,CAD
100,S02,FEED-0040,2024-10-07,29,11848.24,CAD
100,S04,HDWR-0059,2024-10-07,18,3488.95,CAD
100,S02,HDWR-0011,2024-10-07,18,2049.95,CAD
100,S02,FEED-0032,2024-10-07,29,6360.76,CAD
100,S06,SEED-0071,2024-10-07,23,10641.18,CAD
100,S02,LUBE-0050,2024-10-07,23,6794.59,CAD
100,S02,SEED-0004,2024-10-08,21,8665.68,CAD
100,S02,FUEL-0023,2024-10-08,13,6439.12,CAD
100,S01,SEED-0056,2024-10-08,27,2380.39,CAD
100,S02,FEED-0054,2024-10-08,30,9285.51,CAD
100,S01,HDWR-0060,2024-10-08,27,7594.94,CAD
100,S03,TIRE-0021,2024-10-08,12,831.79,CAD
100,S01,SEED-0055,2024-10-09,22,8635.84,CAD
100,S06,LUBE-0034,2024-10-09,11,6104.5,CAD
100,S05,HDWR-0058,2024-10-09,10,3182.2,CAD
100,S05,SEED-0055,2024-10-09,33,14686.43,CAD
100,S05,FUEL-0066,2024-10-09,16,3405.51,CAD
100,S04,FEED-0016,2024-10-09,13,6725.2,CAD
100,S05,SEED-0007,2024-10-09,20,2435.3,CAD
100,S01,HDWR-0038,2024-10-09,13,2810.22,CAD
100,S03,FUEL-0023,2024-10-09,17,7353.27,CAD
100,S06,FUEL-0046,2024-10-10,29,3353.23,CAD
100,S05,HDWR-0011,2024-10-10,20,2280.86,CAD
100,S06,HDWR-0059,2024-10-10,12,2661.27,CAD
100,S03,SEED-0042,2024-10-10,12,4621.48,CAD
100,S03,HDWR-0011,2024-10-10,6,862.03,CAD
100,S06,FEED-0033,2024-10-10,24,9239.55,CAD
100,S05,FUEL-0025,2024-10-10,11,3283.22,CAD
100,S05,LUBE-0039,2024-10-10,4,1408.33,CAD
100,S05,LUBE-0036,2024-10-11,10,1069.09,CAD
100,S04,SEED-0078,2024-10-11,34,2240.28,CAD
100,S04,FEED-0003,2024-10-11,16,1421.5,CAD
100,S03,LUBE-0036,2024-10-11,5,529.37,CAD
100,S02,SEED-0013,2024-10-11,27,10396.52,CAD
100,S05,HDWR-0043,2024-10-11,5,665.21,CAD
100,S03,FEED-0044,2024-10-11,36,17216.03,CAD
100,S02,FEED-0057,2024-10-11,8,3198.51,CAD
100,S04,FEED-0033,2024-10-11,40,16687.26,CAD
100,S01,TIRE-0045,2024-10-12,23,10635.17,CAD
100,S03,HDWR-0038,2024-10-12,37,7798.59,CAD
100,S01,HDWR-0060,2024-10-12,23,6989.93,CAD
100,S02,FUEL-0023,2024-10-13,20,9764.43,CAD
100,S05,FUEL-0069,2024-10-14,7,3711.3,CAD
100,S02,HDWR-0053,2024-10-14,24,5087.98,CAD
100,S05,SEED-0042,2024-10-14,23,10077.44,CAD
100,S03,TIRE-0012,2024-10-14,27,3734.8,CAD
100,S03,HDWR-0059,2024-10-14,23,5245.55,CAD
100,S02,LUBE-0031,2024-10-15,7,2933.98,CAD
100,S03,FUEL-0017,2024-10-15,19,1088.56,CAD
100,S02,SEED-0004,2024-10-15,14,5485.25,CAD
100,S02,FEED-0057,2024-10-15,18,8466.48,CAD
100,S05,HDWR-0060,2024-10-15,10,3212.9,CAD
100,S06,FUEL-0066,2024-10-15,11,2786.69,CAD
100,S01,FEED-0016,2024-10-16,27,15395.17,CAD
100,S04,HDWR-0047,2024-10-16,15,3097.25,CAD
100,S02,SEED-0062,2024-10-16,19,6656.16,CAD
100,S05,LUBE-0036,2024-10-16,24,2134.6,CAD
100,S02,HDWR-0018,2024-10-16,16,1100.06,CAD
100,S03,TIRE-0073,2024-10-16,17,6060.45,CAD
100,S06,FEED-0033,2024-10-16,32,10928.47,CAD
100,S06,HDWR-0047,2024-10-17,16,3565.26,CAD
100,S06,TIRE-0045,2024-10-17,23,9983.32,CAD
100,S04,FUEL-0023,2024-10-17,18,9196.05,CAD
100,S02,FEED-0044,2024-10-17,22,10408.14,CAD
100,S02,FEED-0029,2024-10-17,20,10249.93,CAD
100,S05,HDWR-0059,2024-10-17,30,7050.65,CAD
100,S05,HDWR-0043,2024-10-17,19,2572.02,CAD
100,S05,HDWR-0058,2024-10-18,10,3319.32,CAD
100,S03,FEED-0032,2024-10-18,25,5846.9,CAD
100,S01,LUBE-0036,2024-10-18,35,3812.7,CAD
100,S02,LUBE-0027,2024-10-18,15,1845.97,CAD
100,S03,SEED-0007,2024-10-18,23,3168.11,CAD
100,S02,LUBE-0010,2024-10-18,10,3834.73,CAD
100,S05,SEED-0013,2024-10-18,24,10251.25,CAD
100,S05,FUEL-0025,2024-10-19,21,6630.94,CAD
100,S03,LUBE-0001,2024-10-19,8,599.74,CAD
100,S02,FUEL-0015,2024-10-20,26,4125.59,CAD
100,S05,SEED-0041,2024-10-20,18,2107.27,CAD
100,S06,SEED-0056,2024-10-20,24,2094.47,CAD
100,S01,FUEL-0025,2024-10-20,26,8915.32,CAD
100,S03,FUEL-0028,2024-10-21,11,5968.74,CAD
100,S06,FEED-0014,2024-10-21,23,8349.92,CAD
