snapshot_date,site_id,sku,quantity_on_hand,min_level,max_level
2024-04-30,S06,LUBE-0120,118,7,153
2024-05-31,S01,LUBE-0001,87,38,130
2024-05-31,S02,LUBE-0001,103,40,160
2024-05-31,S03,LUBE-0001,43,8,50
2024-05-31,S04,LUBE-0001,65,24,143
2024-05-31,S05,LUBE-0001,45,26,84
2024-05-31,S02,LUBE-0002,75,40,177
2024-05-31,S03,LUBE-0002,83,36,132
2024-05-31,S04,LUBE-0002,152,33,172
2024-05-31,S05,LUBE-0002,57,29,134
2024-05-31,S06,LUBE-0002,92,19,125
2024-05-31,S01,FEED-0003,81,33,133
2024-05-31,S03,FEED-0003,24,14,83
2024-05-31,S04,FEED-0003,34,32,105
2024-05-31,S03,SEED-0004,81,36,128
2024-05-31,S02,TIRE-0005,63,5,116
2024-05-31,S03,TIRE-0005,48,31,67
2024-05-31,S04,TIRE-0005,51,32,103
2024-05-31,S05,TIRE-0005,86,36,181
2024-05-31,S01,HDWR-0006,29,29,63
2024-05-31,S02,HDWR-0006,25,12,65
2024-05-31,S03,HDWR-0006,137,24,178
2024-05-31,S04,HDWR-0006,84,18,160
2024-05-31,S05,HDWR-0006,26,38,157
2024-05-31,S06,HDWR-0006,76,27,149
2024-05-31,S01,SEED-0007,57,20,78
2024-05-31,S04,SEED-0007,31,29,75
2024-05-31,S05,SEED-0007,93,20,131
2024-05-31,S06,SEED-0007,120,35,136
2024-05-31,S02,TIRE-0008,46,10,76
2024-05-31,S03,TIRE-0008,125,28,156
2024-05-31,S04,TIRE-0008,59,9,59
2024-05-31,S05,TIRE-0008,64,35,150
2024-05-31,S06,TIRE-0008,94,39,125
2024-05-31,S01,TIRE-0009,35,6,51
2024-05-31,S05,TIRE-0009,49,33,121
2024-05-31,S02,LUBE-0010,97,19,119
2024-05-31,S05,LUBE-0010,74,35,91
2024-05-31,S01,HDWR-0011,71,8,142
2024-05-31,S04,HDWR-0011,43,17,141
2024-05-31,S05,HDWR-0011,47,39,74
2024-05-31,S06,HDWR-0011,126,15,173
2024-05-31,S01,TIRE-0012,156,5,160
2024-05-31,S02,TIRE-0012,0,25,175
2024-05-31,S04,TIRE-0012,72,35,113
2024-05-31,S05,TIRE-0012,147,32,125
2024-05-31,S06,TIRE-0012,104,37,130
2024-05-31,S01,SEED-0013,148,29,164
2024-05-31,S02,SEED-0013,125,36,194
2024-05-31,S03,SEED-0013,46,26,58
2024-05-31,S04,SEED-0013,18,23,124
2024-05-31,S05,SEED-0013,60,7,150
2024-05-31,S01,FEED-0014,9,6,56
2024-05-31,S03,FEED-0014,51,19,95
2024-05-31,S04,FEED-0014,55,33,103
2024-05-31,S06,FEED-0014,22,6,121
2024-05-31,S01,FUEL-0015,56,32,189
2024-05-31,S03,FUEL-0015,20,25,107
2024-05-31,S04,FUEL-0015,45,33,105
2024-05-31,S06,FUEL-0015,61,40,93
2024-05-31,S01,FEED-0016,49,40,187
2024-05-31,S02,FEED-0016,95,37,195
2024-05-31,S03,FEED-0016,43,17,47
2024-05-31,S04,FEED-0016,55,30,146
2024-05-31,S05,FEED-0016,48,18,142
2024-05-31,S01,FUEL-0017,87,6,125
2024-05-31,S03,FUEL-0017,79,33,109
2024-05-31,S01,HDWR-0018,110,20,165
2024-05-31,S03,HDWR-0018,24,38,153
2024-05-31,S05,HDWR-0018,123,40,109
2024-05-31,S06,HDWR-0018,134,15,124
2024-05-31,S02,FUEL-0019,143,35,126
2024-05-31,S03,FUEL-0019,70,7,132
2024-05-31,S04,FUEL-0019,10,7,141
2024-05-31,S05,FUEL-0019,51,32,93
2024-05-31,S06,FUEL-0019,27,15,95
2024-05-31,S01,SEED-0020,62,7,139
2024-05-31,S02,SEED-0020,47,28,147
2024-05-31,S04,SEED-0020,62,25,129
2024-05-31,S01,TIRE-0021,131,33,186
2024-05-31,S02,TIRE-0021,38,23,63
2024-05-31,S04,TIRE-0021,106,39,197
2024-05-31,S05,TIRE-0021,78,25,138
2024-05-31,S06,TIRE-0021,37,14,98
2024-05-31,S01,HDWR-0022,91,35,103
2024-05-31,S06,HDWR-0022,115,10,134
2024-05-31,S01,FUEL-0023,82,24,116
2024-05-31,S03,FUEL-0023,40,38,98
2024-05-31,S06,FUEL-0023,130,29,170
2024-05-31,S02,TIRE-0024,10,6,106
2024-05-31,S05,TIRE-0024,98,26,133
2024-05-31,S01,FUEL-0025,41,13,76
2024-05-31,S02,FUEL-0025,64,7,135
2024-05-31,S04,FUEL-0025,44,20,135
2024-05-31,S05,FUEL-0025,61,37,77
2024-05-31,S06,FUEL-0025,91,19,149
2024-05-31,S04,LUBE-0026,76,37,91
2024-05-31,S05,LUBE-0026,81,38,124
2024-05-31,S06,LUBE-0026,70,23,100
2024-05-31,S02,LUBE-0027,77,31,163
2024-05-31,S06,LUBE-0027,40,40,74
2024-05-31,S02,FUEL-0028,80,40,176
2024-05-31,S05,FUEL-0028,58,29,87
2024-05-31,S06,FUEL-0028,121,8,166
2024-05-31,S01,FEED-0029,71,5,163
2024-05-31,S02,FEED-0029,192,30,164
2024-05-31,S04,FEED-0029,52,19,124
2024-05-31,S05,FEED-0029,26,11,87
2024-05-31,S03,HDWR-0030,63,14,138
2024-05-31,S04,HDWR-0030,57,12,81
2024-05-31,S06,HDWR-0030,84,37,182
2024-05-31,S01,LUBE-0031,138,15,135
2024-05-31,S02,LUBE-0031,61,24,179
2024-05-31,S06,LUBE-0031,185,37,182
2024-05-31,S01,FEED-0032,125,10,126
2024-05-31,S02,FEED-0032,116,11,149
2024-05-31,S03,FEED-0032,64,10,107
2024-05-31,S04,FEED-0032,135,21,165
2024-05-31,S01,FEED-0033,80,28,105
2024-05-31,S02,FEED-0033,62,23,141
2024-05-31,S03,FEED-0033,45,31,134
2024-05-31,S04,FEED-0033,116,28,123
2024-05-31,S05,FEED-0033,77,12,98
2024-05-31,S06,FEED-0033,54,34,75
2024-05-31,S01,LUBE-0034,44,13,48
2024-05-31,S02,LUBE-0034,46,40,119
2024-05-31,S03,LUBE-0034,86,15,124
2024-05-31,S04,LUBE-0034,184,35,171
2024-05-31,S06,LUBE-0034,95,24,165
2024-05-31,S02,LUBE-0035,40,22,52
2024-05-31,S04,LUBE-0035,33,23,92
2024-05-31,S03,LUBE-0036,74,32,101
2024-05-31,S06,LUBE-0036,41,27,75
2024-05-31,S01,LUBE-0037,136,27,126
2024-05-31,S02,LUBE-0037,46,14,167
2024-05-31,S04,LUBE-0037,77,39,197
2024-05-31,S06,LUBE-0037,22,16,49
2024-05-31,S01,HDWR-0038,65,35,83
2024-05-31,S03,HDWR-0038,72,16,100
2024-05-31,S04,HDWR-0038,77,11,104
2024-05-31,S05,HDWR-0038,75,20,89
2024-05-31,S06,HDWR-0038,12,13,157
2024-05-31,S01,LUBE-0039,109,32,147
2024-05-31,S02,LUBE-0039,33,37,98
2024-05-31,S03,LUBE-0039,66,39,183
2024-05-31,S04,LUBE-0039,69,34,139
2024-05-31,S05,LUBE-0039,53,22,101
2024-05-31,S06,LUBE-0039,20,17,153
2024-05-31,S01,FEED-0040,101,30,164
2024-05-31,S02,FEED-0040,68,5,119
2024-05-31,S03,FEED-0040,118,37,120
2024-05-31,S04,FEED-0040,57,7,85
2024-05-31,S05,FEED-0040,50,18,75
2024-05-31,S06,FEED-0040,63,5,122
2024-05-31,S02,SEED-0041,65,19,97
2024-05-31,S04,SEED-0041,37,11,45
2024-05-31,S05,SEED-0041,54,5,75
2024-05-31,S04,SEED-0042,113,37,160
2024-05-31,S05,SEED-0042,91,20,173
2024-05-31,S06,SEED-0042,40,11,133
2024-05-31,S03,HDWR-0043,72,6,132
2024-05-31,S04,HDWR-0043,54,5,163
2024-05-31,S05,HDWR-0043,54,27,72
2024-05-31,S03,FEED-0044,28,16,82
2024-05-31,S04,FEED-0044,97,13,80
2024-05-31,S05,FEED-0044,38,26,82
2024-05-31,S06,FEED-0044,41,32,87
2024-05-31,S01,TIRE-0045,116,20,136
2024-05-31,S03,TIRE-0045,36,7,56
2024-05-31,S05,TIRE-0045,38,36,70
2024-05-31,S06,TIRE-0045,41,9,48
2024-05-31,S01,FUEL-0046,135,35,155
2024-05-31,S02,FUEL-0046,188,31,156
2024-05-31,S04,FUEL-0046,59,31,84
2024-05-31,S05,FUEL-0046,19,15,74
2024-05-31,S01,HDWR-0047,110,19,169
2024-05-31,S02,HDWR-0047,58,34,85
2024-05-31,S03,HDWR-0047,34,17,51
2024-05-31,S04,HDWR-0047,33,14,50
2024-05-31,S05,HDWR-0047,125,26,156
2024-05-31,S06,HDWR-0047,121,16,118
2024-05-31,S01,LUBE-0048,125,37,150
2024-05-31,S02,LUBE-0048,58,39,112
2024-05-31,S03,FUEL-0049,72,18,92
2024-05-31,S04,FUEL-0049,98,25,120
2024-05-31,S01,LUBE-0050,0,20,125
2024-05-31,S03,LUBE-0050,109,37,169
2024-05-31,S04,LUBE-0050,66,28,126
2024-05-31,S05,LUBE-0050,68,16,115
2024-05-31,S06,LUBE-0050,33,18,150
2024-05-31,S01,FUEL-0051,122,35,154
2024-05-31,S02,FUEL-0051,40,28,62
2024-05-31,S03,FUEL-0051,231,39,195
2024-05-31,S04,FUEL-0051,81,5,162
2024-05-31,S05,FUEL-0051,0,8,86
2024-05-31,S01,HDWR-0052,43,11,60
2024-05-31,S02,HDWR-0052,35,37,67
2024-05-31,S06,HDWR-0052,97,31,168
2024-05-31,S02,HDWR-0053,63,10,91
2024-05-31,S03,HDWR-0053,103,18,131
2024-05-31,S04,HDWR-0053,156,16,144
2024-05-31,S06,HDWR-0053,72,9,138
2024-05-31,S01,FEED-0054,47,19,108
2024-05-31,S05,FEED-0054,60,14,92
2024-05-31,S01,SEED-0055,86,23,134
2024-05-31,S02,SEED-0055,38,21,62
2024-05-31,S03,SEED-0055,51,28,65
2024-05-31,S04,SEED-0055,29,5,36
2024-05-31,S06,SEED-0055,22,19,140
2024-05-31,S02,SEED-0056,66,19,142
2024-05-31,S03,SEED-0056,70,20,142
2024-05-31,S06,SEED-0056,28,6,74
2024-05-31,S01,FEED-0057,16,29,181
2024-05-31,S02,FEED-0057,11,8,139
2024-05-31,S01,HDWR-0058,144,33,176
2024-05-31,S03,HDWR-0058,21,7,131
2024-05-31,S06,HDWR-0058,103,36,155
2024-05-31,S02,HDWR-0059,155,25,173
2024-05-31,S03,HDWR-0059,59,38,97
2024-05-31,S04,HDWR-0059,153,40,133
2024-05-31,S06,HDWR-0059,57,10,57
2024-05-31,S02,HDWR-0060,35,12,82
2024-05-31,S04,HDWR-0060,171,24,160
2024-05-31,S05,HDWR-0060,0,9,91
2024-05-31,S06,HDWR-0060,61,21,74
2024-05-31,S01,TIRE-0061,39,5,139
2024-05-31,S02,TIRE-0061,53,25,68
2024-05-31,S03,TIRE-0061,50,35,66
2024-05-31,S05,TIRE-0061,93,10,166
2024-05-31,S06,TIRE-0061,106,10,158
2024-05-31,S01,SEED-0062,38,7,66
2024-05-31,S01,SEED-0063,142,10,156
2024-05-31,S02,SEED-0063,183,35,162
2024-05-31,S03,SEED-0063,91,32,128
2024-05-31,S05,SEED-0063,77,25,129
2024-05-31,S06,SEED-0063,44,30,74
2024-05-31,S01,TIRE-0064,0,14,118
2024-05-31,S03,TIRE-0064,57,22,104
2024-05-31,S05,TIRE-0064,70,9,70
2024-05-31,S01,LUBE-0065,32,25,129
2024-05-31,S03,LUBE-0065,26,38,105
2024-05-31,S05,LUBE-0065,152,8,146
2024-05-31,S03,FUEL-0066,31,21,153
2024-05-31,S05,FUEL-0066,42,27,82
2024-05-31,S02,HDWR-0067,61,30,141
2024-05-31,S04,HDWR-0067,60,36,139
2024-05-31,S05,HDWR-0067,53,19,74
2024-05-31,S06,HDWR-0067,86,22,132
2024-05-31,S02,LUBE-0068,38,11,65
2024-05-31,S03,LUBE-0068,208,18,169
2024-05-31,S06,LUBE-0068,68,32,123
2024-05-31,S01,FUEL-0069,0,5,162
2024-05-31,S03,FUEL-0069,68,32,144
2024-05-31,S04,FUEL-0069,70,29,72
2024-05-31,S05,FUEL-0069,93,5,105
2024-05-31,S01,FEED-0070,8,22,124
2024-05-31,S05,FEED-0070,85,35,128
2024-05-31,S06,FEED-0070,65,35,73
2024-05-31,S01,SEED-0071,98,14,136
2024-05-31,S02,SEED-0071,98,9,162
2024-05-31,S05,SEED-0071,42,35,69
2024-05-31,S01,FUEL-0072,59,38,151
2024-05-31,S02,FUEL-0072,29,22,56
2024-05-31,S03,FUEL-0072,43,27,100
2024-05-31,S04,FUEL-0072,41,27,65
2024-05-31,S05,FUEL-0072,41,35,104
2024-05-31,S06,FUEL-0072,77,14,143
2024-05-31,S01,TIRE-0073,141,8,139
2024-05-31,S02,TIRE-0073,48,16,119
2024-05-31,S04,TIRE-0073,8,11,64
2024-05-31,S06,TIRE-0073,38,29,104
2024-05-31,S01,FEED-0074,40,37,73
2024-05-31,S02,FEED-0074,69,8,138
2024-05-31,S03,FEED-0074,43,17,69
2024-05-31,S04,FEED-0074,57,12,159
2024-05-31,S05,FEED-0074,67,26,91
2024-05-31,S06,FEED-0074,45,15,98
2024-05-31,S04,FEED-0075,132,13,131
2024-05-31,S05,FEED-0075,97,38,156
2024-05-31,S06,FEED-0075,34,32,93
2024-05-31,S01,TIRE-0076,59,21,74
2024-05-31,S03,TIRE-0076,127,36,192
2024-05-31,S04,TIRE-0076,128,19,174
2024-05-31,S05,TIRE-0076,36,16,71
2024-05-31,S01,TIRE-0077,25,16,54
2024-05-31,S02,TIRE-0077,93,20,173
2024-05-31,S03,TIRE-0077,93,9,112
2024-05-31,S06,TIRE-0077,36,26,90
2024-05-31,S02,SEED-0078,0,5,128
2024-05-31,S03,SEED-0078,24,40,195
2024-05-31,S04,SEED-0078,87,19,150
2024-05-31,S06,SEED-0078,52,36,119
2024-05-31,S02,FUEL-0079,90,11,149
2024-05-31,S03,FUEL-0079,32,9,71
2024-05-31,S06,FUEL-0079,48,9,100
2024-05-31,S01,FUEL-0080,53,8,65
2024-05-31,S02,FUEL-0080,48,7,82
2024-05-31,S03,FUEL-0080,141,30,131
2024-05-31,S04,FUEL-0080,34,11,84
2024-05-31,S06,FUEL-0080,53,13,89
2024-05-31,S02,FEED-0081,98,20,132
2024-05-31,S03,FEED-0081,81,35,80
2024-05-31,S04,FEED-0081,48,24,107
2024-05-31,S05,FEED-0081,0,11,104
2024-05-31,S06,FEED-0081,128,40,182
2024-05-31,S01,SEED-0082,74,18,170
2024-05-31,S02,SEED-0082,65,12,150
2024-05-31,S03,SEED-0082,102,40,117
2024-05-31,S04,SEED-0082,143,18,162
2024-05-31,S02,HDWR-0083,86,39,146
2024-05-31,S03,HDWR-0083,48,20,50
2024-05-31,S05,HDWR-0083,64,33,122
2024-05-31,S06,HDWR-0083,53,33,78
2024-05-31,S01,TIRE-0084,128,22,153
2024-05-31,S04,TIRE-0084,39,5,38
2024-05-31,S01,FEED-0085,97,37,100
2024-05-31,S02,FEED-0085,5,11,72
2024-05-31,S03,FEED-0085,5,6,81
2024-05-31,S04,FEED-0085,37,25,69
2024-05-31,S05,FEED-0085,18,13,114
2024-05-31,S06,FEED-0085,76,15,132
2024-05-31,S01,TIRE-0086,0,27,113
2024-05-31,S02,TIRE-0086,63,23,78
2024-05-31,S04,TIRE-0086,61,20,105
2024-05-31,S06,TIRE-0086,42,36,81
2024-05-31,S01,TIRE-0087,73,30,114
2024-05-31,S03,TIRE-0087,45,9,149
2024-05-31,S04,TIRE-0087,54,11,126
2024-05-31,S05,TIRE-0087,93,36,118
2024-05-31,S06,TIRE-0087,55,17,112
2024-05-31,S01,HDWR-0088,50,9,158
2024-05-31,S03,HDWR-0088,90,36,120
2024-05-31,S04,HDWR-0088,35,13,56
2024-05-31,S05,HDWR-0088,72,23,147
2024-05-31,S04,TIRE-0089,54,24,86
2024-05-31,S06,TIRE-0089,118,35,127
2024-05-31,S01,LUBE-0090,152,8,146
2024-05-31,S02,LUBE-0090,18,13,49
2024-05-31,S03,LUBE-0090,99,33,93
2024-05-31,S05,LUBE-0090,23,15,53
2024-05-31,S06,LUBE-0090,27,6,95
2024-05-31,S02,FUEL-0091,52,25,57
2024-05-31,S03,FUEL-0091,60,31,128
2024-05-31,S05,FUEL-0091,66,33,83
2024-05-31,S02,LUBE-0092,28,21,65
2024-05-31,S03,LUBE-0092,91,28,79
2024-05-31,S04,LUBE-0092,76,25,162
2024-05-31,S05,LUBE-0092,31,22,54
2024-05-31,S01,HDWR-0093,82,36,146
2024-05-31,S02,HDWR-0093,42,20,59
2024-05-31,S05,HDWR-0093,41,24,62
2024-05-31,S01,HDWR-0094,66,8,137
2024-05-31,S04,HDWR-0094,86,32,153
2024-05-31,S01,FEED-0095,27,5,45
2024-05-31,S03,FEED-0095,68,27,121
2024-05-31,S04,FEED-0095,50,29,113
2024-05-31,S05,FEED-0095,124,27,100
2024-05-31,S06,FEED-0095,100,6,108
2024-05-31,S01,SEED-0096,86,23,154
2024-05-31,S02,SEED-0096,78,25,168
2024-05-31,S05,SEED-0096,54,26,76
2024-05-31,S01,FEED-0097,48,15,72
2024-05-31,S03,FEED-0097,19,8,68
2024-05-31,S04,FEED-0097,41,26,61
2024-05-31,S05,FEED-0097,64,33,81
2024-05-31,S06,FEED-0097,28,21,69
2024-05-31,S01,SEED-0098,51,35,164
2024-05-31,S02,SEED-0098,20,11,51
2024-05-31,S03,SEED-0098,0,15,108
2024-05-31,S05,SEED-0098,63,35,79
2024-05-31,S06,SEED-0098,149,31,191
2024-05-31,S03,LUBE-0099,27,31,133
2024-05-31,S04,LUBE-0099,120,16,110
2024-05-31,S05,LUBE-0099,78,10,98
2024-05-31,S02,SEED-0100,184,20,163
2024-05-31,S03,SEED-0100,81,22,123
2024-05-31,S04,SEED-0100,0,15,162
2024-05-31,S05,SEED-0100,48,25,78
2024-05-31,S06,SEED-0100,64,38,146
2024-05-31,S03,FUEL-0101,132,29,145
2024-05-31,S05,FUEL-0101,10,14,118
2024-05-31,S06,FUEL-0101,45,37,193
2024-05-31,S01,FEED-0102,69,20,172
2024-05-31,S02,FEED-0102,132,35,172
2024-05-31,S03,FEED-0102,0,18,163
2024-05-31,S04,FEED-0102,68,25,118
2024-05-31,S01,HDWR-0103,106,12,150
2024-05-31,S03,HDWR-0103,26,33,141
2024-05-31,S04,HDWR-0103,61,30,74
2024-05-31,S05,HDWR-0103,5,10,70
2024-05-31,S01,FEED-0104,22,13,130
2024-05-31,S02,FEED-0104,10,18,76
2024-05-31,S03,FEED-0104,90,5,125
2024-05-31,S04,FEED-0104,80,33,144
2024-05-31,S05,FEED-0104,71,32,116
2024-05-31,S06,FEED-0104,149,31,185
2024-05-31,S02,TIRE-0105,68,35,93
2024-05-31,S04,TIRE-0105,123,33,182
2024-05-31,S05,TIRE-0105,29,6,57
2024-05-31,S06,TIRE-0105,64,23,118
2024-05-31,S01,FEED-0106,88,39,151
2024-05-31,S02,FEED-0106,10,25,88
2024-05-31,S05,FEED-0106,164,40,138
2024-05-31,S06,FEED-0106,27,26,177
2024-05-31,S01,HDWR-0107,105,31,114
2024-05-31,S06,HDWR-0107,69,26,62
2024-05-31,S01,SEED-0108,77,5,150
2024-05-31,S03,SEED-0108,34,35,98
2024-05-31,S04,SEED-0108,87,35,164
2024-05-31,S05,SEED-0108,192,37,194
2024-05-31,S06,SEED-0108,70,22,92
2024-05-31,S01,FUEL-0109,143,32,165
2024-05-31,S02,FUEL-0109,59,39,76
2024-05-31,S03,FUEL-0109,0,16,164
2024-05-31,S06,FUEL-0109,84,23,103
2024-05-31,S01,HDWR-0110,48,7,51
2024-05-31,S02,HDWR-0110,65,11,151
2024-05-31,S03,HDWR-0110,153,35,191
2024-05-31,S04,HDWR-0110,36,13,114
2024-05-31,S05,HDWR-0110,70,31,134
2024-05-31,S02,SEED-0111,41,26,61
2024-05-31,S03,SEED-0111,63,35,109
2024-05-31,S05,SEED-0111,89,9,128
2024-05-31,S06,SEED-0111,39,35,80
2024-05-31,S02,LUBE-0112,26,7,42
2024-05-31,S03,LUBE-0112,60,17,102
2024-05-31,S04,LUBE-0112,2,6,72
2024-05-31,S06,LUBE-0112,106,24,113
2024-05-31,S01,HDWR-0113,155,16,117
2024-05-31,S02,HDWR-0113,34,11,41
2024-05-31,S03,HDWR-0113,67,27,87
2024-05-31,S05,HDWR-0113,103,24,161
2024-05-31,S03,SEED-0114,54,11,108
2024-05-31,S04,SEED-0114,100,27,146
2024-05-31,S06,SEED-0114,45,19,64
2024-05-31,S01,FEED-0115,70,29,169
2024-05-31,S04,FEED-0115,28,23,101
2024-05-31,S05,FEED-0115,31,18,171
2024-05-31,S06,FEED-0115,94,23,93
2024-05-31,S01,FEED-0116,91,24,152
2024-05-31,S03,FEED-0116,69,25,68
2024-05-31,S04,FEED-0116,62,5,80
2024-05-31,S06,FEED-0116,52,34,116
2024-05-31,S01,FUEL-0117,29,30,100
2024-05-31,S04,FUEL-0117,128,14,115
2024-05-31,S05,FUEL-0117,105,24,184
2024-05-31,S06,FUEL-0117,169,40,188
2024-05-31,S01,SEED-0118,75,36,127
2024-05-31,S02,SEED-0118,12,22,72
2024-05-31,S03,SEED-0118,56,38,179
2024-05-31,S04,SEED-0118,117,36,164
2024-05-31,S05,SEED-0118,27,10,53
2024-05-31,S06,SEED-0118,121,15,141
2024-05-31,S01,TIRE-0119,109,29,139
2024-05-31,S05,TIRE-0119,74,8,74
2024-05-31,S03,LUBE-0120,52,34,90
2024-05-31,S04,LUBE-0120,61,22,115
2024-05-31,S05,LUBE-0120,197,20,166
2024-05-31,S06,LUBE-0120,74,33,88
2024-06-30,S02,LUBE-0001,130,27,138
2024-06-30,S03,LUBE-0001,38,9,59
2024-06-30,S02,LUBE-0002,53,19,72
2024-06-30,S03,LUBE-0002,31,9,157
2024-06-30,S06,LUBE-0002,85,33,155
2024-06-30,S01,FEED-0003,35,19,50
2024-06-30,S04,FEED-0003,55,33,117
2024-06-30,S05,FEED-0003,36,7,58
2024-06-30,S06,FEED-0003,9,5,60
2024-06-30,S01,SEED-0004,18,31,101
2024-06-30,S03,SEED-0004,87,40,110
2024-06-30,S04,SEED-0004,34,21,54
2024-06-30,S05,SEED-0004,59,31,80
2024-06-30,S01,TIRE-0005,140,32,165
2024-06-30,S03,TIRE-0005,63,25,76
2024-06-30,S05,TIRE-0005,90,22,172
2024-06-30,S01,HDWR-0006,36,6,44
2024-06-30,S01,SEED-0007,49,31,75
2024-06-30,S02,SEED-0007,16,14,167
2024-06-30,S03,SEED-0007,150,22,178
2024-06-30,S04,SEED-0007,138,32,168
2024-06-30,S05,SEED-0007,100,26,152
2024-06-30,S01,TIRE-0008,68,5,104
2024-06-30,S02,TIRE-0008,104,8,137
2024-06-30,S03,TIRE-0008,78,21,179
2024-06-30,S04,TIRE-0008,103,36,152
2024-06-30,S05,TIRE-0008,18,11,81
2024-06-30,S06,TIRE-0008,51,24,78
2024-06-30,S01,TIRE-0009,59,28,63
2024-06-30,S02,TIRE-0009,69,26,146
2024-06-30,S03,TIRE-0009,11,7,80
2024-06-30,S04,TIRE-0009,58,25,66
2024-06-30,S06,TIRE-0009,86,10,116
2024-06-30,S02,LUBE-0010,44,21,88
2024-06-30,S03,LUBE-0010,49,36,70
2024-06-30,S02,HDWR-0011,101,37,173
2024-06-30,S03,HDWR-0011,0,16,151
2024-06-30,S04,HDWR-0011,51,33,74
2024-06-30,S01,TIRE-0012,55,37,96
2024-06-30,S02,TIRE-0012,179,33,160
2024-06-30,S03,TIRE-0012,72,10,152
2024-06-30,S04,TIRE-0012,56,21,107
2024-06-30,S05,TIRE-0012,61,35,104
2024-06-30,S06,TIRE-0012,71,34,164
2024-06-30,S01,SEED-0013,29,11,53
2024-06-30,S02,SEED-0013,83,10,122
2024-06-30,S04,SEED-0013,66,32,65
2024-06-30,S05,SEED-0013,36,12,43
2024-06-30,S01,FEED-0014,93,35,129
2024-06-30,S02,FEED-0014,139,34,175
2024-06-30,S04,FEED-0014,128,35,188
2024-06-30,S05,FEED-0014,21,10,80
2024-06-30,S06,FEED-0014,42,16,105
2024-06-30,S03,FUEL-0015,79,14,72
2024-06-30,S04,FUEL-0015,69,33,108
2024-06-30,S05,FUEL-0015,21,17,155
2024-06-30,S06,FUEL-0015,86,34,135
2024-06-30,S01,FEED-0016,39,11,84
2024-06-30,S02,FEED-0016,6,7,125
2024-06-30,S03,FEED-0016,55,34,164
2024-06-30,S04,FEED-0016,72,39,76
2024-06-30,S06,FEED-0016,47,13,58
2024-06-30,S01,FUEL-0017,56,31,85
2024-06-30,S02,FUEL-0017,0,14,135
2024-06-30,S03,FUEL-0017,49,7,54
2024-06-30,S06,FUEL-0017,12,20,167
2024-06-30,S02,HDWR-0018,127,26,146
2024-06-30,S04,HDWR-0018,38,29,78
2024-06-30,S05,HDWR-0018,87,31,99
2024-06-30,S06,HDWR-0018,87,27,158
2024-06-30,S01,FUEL-0019,89,17,145
2024-06-30,S02,FUEL-0019,71,20,146
2024-06-30,S03,FUEL-0019,61,17,83
2024-06-30,S05,FUEL-0019,30,28,69
2024-06-30,S06,FUEL-0019,64,6,135
2024-06-30,S01,SEED-0020,71,34,116
2024-06-30,S02,SEED-0020,200,40,197
2024-06-30,S03,SEED-0020,35,17,120
2024-06-30,S04,SEED-0020,19,8,51
2024-06-30,S02,TIRE-0021,40,20,109
2024-06-30,S03,TIRE-0021,33,5,105
2024-06-30,S04,TIRE-0021,49,31,61
2024-06-30,S05,TIRE-0021,42,36,75
2024-06-30,S06,TIRE-0021,138,20,170
2024-06-30,S01,HDWR-0022,41,5,107
2024-06-30,S02,HDWR-0022,133,25,117
2024-06-30,S04,HDWR-0022,52,13,168
2024-06-30,S06,HDWR-0022,38,21,145
2024-06-30,S03,FUEL-0023,122,8,120
2024-06-30,S04,FUEL-0023,36,12,125
2024-06-30,S05,FUEL-0023,3,26,132
2024-06-30,S06,FUEL-0023,64,5,107
2024-06-30,S03,TIRE-0024,30,37,109
2024-06-30,S04,TIRE-0024,81,27,137
2024-06-30,S01,FUEL-0025,170,39,161
2024-06-30,S02,FUEL-0025,73,12,90
2024-06-30,S06,FUEL-0025,30,40,200
2024-06-30,S01,LUBE-0026,77,5,127
2024-06-30,S03,LUBE-0026,67,12,110
2024-06-30,S04,LUBE-0026,53,23,79
2024-06-30,S06,LUBE-0026,76,5,161
2024-06-30,S01,LUBE-0027,87,28,75
2024-06-30,S03,LUBE-0027,65,18,103
2024-06-30,S04,LUBE-0027,54,14,141
2024-06-30,S05,LUBE-0027,101,21,165
2024-06-30,S06,LUBE-0027,66,7,75
2024-06-30,S01,FUEL-0028,35,16,98
2024-06-30,S03,FUEL-0028,43,31,72
2024-06-30,S04,FUEL-0028,100,14,121
2024-06-30,S01,FEED-0029,5,10,75
2024-06-30,S02,FEED-0029,32,39,86
2024-06-30,S03,FEED-0029,39,23,101
2024-06-30,S04,FEED-0029,45,18,157
2024-06-30,S01,HDWR-0030,117,25,126
2024-06-30,S02,HDWR-0030,38,31,91
2024-06-30,S03,HDWR-0030,106,11,116
2024-06-30,S04,HDWR-0030,21,19,76
2024-06-30,S05,HDWR-0030,66,31,119
2024-06-30,S01,LUBE-0031,43,7,69
2024-06-30,S02,LUBE-0031,86,18,109
2024-06-30,S03,LUBE-0031,114,38,129
2024-06-30,S01,FEED-0032,132,14,170
2024-06-30,S04,FEED-0032,135,20,161
2024-06-30,S01,FEED-0033,58,14,143
2024-06-30,S05,FEED-0033,116,31,170
2024-06-30,S06,FEED-0033,105,36,115
2024-06-30,S01,LUBE-0034,87,40,107
2024-06-30,S03,LUBE-0034,94,10,83
2024-06-30,S05,LUBE-0034,145,34,156
2024-06-30,S06,LUBE-0034,34,11,41
2024-06-30,S01,LUBE-0035,43,31,109
