SiteId,ItemNumber,InvoiceDate,Quantity,LineAmount,CurrencyCode
S02,FEED-0116,2025-06-03,27,6114.13,CAD
S03,FEED-0104,2025-06-03,45,17129.06,CAD
S02,HDWR-0094,2025-06-03,23,1871.6,CAD
S01,HDWR-0088,2025-06-03,17,8277.99,CAD
S02,TIRE-0089,2025-06-03,17,7295.44,CAD
S02,FEED-0097,2025-06-03,31,11070.4,CAD
S05,FEED-0095,2025-06-04,26,1322.88,CAD
S05,LUBE-0112,2025-06-04,20,1297.66,CAD
S03,SEED-0111,2025-06-04,19,7834.35,CAD
S05,TIRE-0086,2025-06-05,13,1243.31,CAD
S02,FEED-0115,2025-06-05,20,6284.4,CAD
S05,SEED-0114,2025-06-05,17,2621.05,CAD
S02,LUBE-0112,2025-06-05,9,531.93,CAD
S03,SEED-0111,2025-06-05,24,8546.91,CAD
S01,SEED-0108,2025-06-05,16,6485.46,CAD
S02,SEED-0111,2025-06-06,27,9056.79,CAD
S06,HDWR-0103,2025-06-06,14,1665.43,CAD
S05,LUBE-0120,2025-06-06,20,11625.21,CAD
S04,SEED-0062,2025-06-06,41,14864.1,CAD
S05,TIRE-0076,2025-06-06,25,11151.11,CAD
S05,LUBE-0092,2025-06-06,9,3025.2,CAD
S05,SEED-0114,2025-06-06,4,547.87,CAD
S03,LUBE-0065,2025-06-06,17,3572.9,CAD
S03,SEED-0100,2025-06-06,15,7840.51,CAD
S04,FUEL-0091,2025-06-07,26,5048.73,CAD
S02,FEED-0075,2025-06-07,12,3951.72,CAD
S05,FUEL-0101,2025-06-07,11,483.6,CAD
S03,LUBE-0112,2025-06-08,23,1254.11,CAD
S04,SEED-0082,2025-06-08,45,2299.64,CAD
S03,SEED-0114,2025-06-08,15,1968.11,CAD
S03,SEED-0098,2025-06-08,33,1766.55,CAD
S01,HDWR-0083,2025-06-09,32,15480.2,CAD
S05,TIRE-0073,2025-06-09,18,5241.98,CAD
S04,TIRE-0089,2025-06-09,24,8579.97,CAD
S03,SEED-0118,2025-06-09,31,8377.62,CAD
S03,SEED-0108,2025-06-09,34,12856.85,CAD
S04,SEED-0108,2025-06-09,27,8706.49,CAD
S02,TIRE-0076,2025-06-09,17,7468.06,CAD
S05,LUBE-0120,2025-06-09,18,8851.6,CAD
S06,SEED-0063,2025-06-10,39,14240.59,CAD
S04,SEED-0096,2025-06-10,31,11015.08,CAD
S01,LUBE-0092,2025-06-10,8,3237.08,CAD
S02,SEED-0096,2025-06-10,16,5436.48,CAD
S03,SEED-0078,2025-06-11,36,2307.13,CAD
S03,TIRE-0105,2025-06-11,27,8550.05,CAD
S03,HDWR-0110,2025-06-11,9,3786.12,CAD
S04,SEED-0071,2025-06-11,33,17237.4,CAD
S02,TIRE-0073,2025-06-11,18,5508.71,CAD
S03,LUBE-0099,2025-06-11,22,814.76,CAD
S02,TIRE-0064,2025-06-11,19,8448.56,CAD
S01,SEED-0098,2025-06-11,40,2083.28,CAD
S02,SEED-0108,2025-06-11,16,5460.82,CAD
S06,HDWR-0083,2025-06-12,22,9600.32,CAD
S06,SEED-0108,2025-06-12,24,9838.53,CAD
S04,TIRE-0087,2025-06-12,25,12785.14,CAD
S01,TIRE-0089,2025-06-13,5,2216.25,CAD
S06,TIRE-0061,2025-06-13,24,9782.52,CAD
S05,TIRE-0084,2025-06-13,13,5068.06,CAD
S01,FEED-0116,2025-06-13,29,6412.35,CAD
S01,FEED-0102,2025-06-13,23,3908.33,CAD
S05,TIRE-0061,2025-06-14,10,4863.55,CAD
S01,FEED-0104,2025-06-14,47,18113.82,CAD
S02,FEED-0097,2025-06-14,22,7519.09,CAD
S05,FUEL-0080,2025-06-15,18,2166.7,CAD
S06,HDWR-0103,2025-06-15,1,119.0,CAD
S06,HDWR-0088,2025-06-16,11,5324.08,CAD
S01,SEED-0108,2025-06-16,32,12472.53,CAD
S05,FEED-0104,2025-06-16,12,4785.77,CAD
S01,FUEL-0079,2025-06-16,12,6048.86,CAD
S02,SEED-0114,2025-06-16,29,4478.32,CAD
S06,LUBE-0092,2025-06-16,21,7718.43,CAD
S06,HDWR-0088,2025-06-17,19,10495.38,CAD
S05,SEED-0082,2025-06-17,26,1405.99,CAD
S02,FUEL-0101,2025-06-17,22,1146.93,CAD
S06,TIRE-0089,2025-06-17,7,3163.46,CAD
S01,SEED-0111,2025-06-17,23,8265.8,CAD
S06,SEED-0114,2025-06-17,36,5208.72,CAD
S01,SEED-0111,2025-06-18,41,14171.13,CAD
S05,LUBE-0099,2025-06-18,24,1123.86,CAD
S02,FEED-0085,2025-06-18,42,13556.85,CAD
S01,SEED-0100,2025-06-18,31,15776.81,CAD
S01,FEED-0070,2025-06-18,23,6524.7,CAD
S01,HDWR-0110,2025-06-18,11,5245.12,CAD
S04,TIRE-0077,2025-06-18,20,3731.53,CAD
S03,LUBE-0099,2025-06-18,24,958.08,CAD
S06,TIRE-0076,2025-06-19,21,9416.76,CAD
S04,FEED-0115,2025-06-19,33,9746.47,CAD
S02,HDWR-0103,2025-06-19,25,3278.25,CAD
S03,HDWR-0113,2025-06-19,17,6393.68,CAD
S03,HDWR-0083,2025-06-19,11,4695.81,CAD
S06,FEED-0095,2025-06-19,17,716.71,CAD
S06,FEED-0085,2025-06-19,32,12855.48,CAD
S04,TIRE-0084,2025-06-20,33,13085.9,CAD
S06,SEED-0098,2025-06-20,25,1117.53,CAD
S04,SEED-0098,2025-06-20,38,1715.73,CAD
S01,FEED-0097,2025-06-20,22,7737.34,CAD
S03,SEED-0100,2025-06-20,9,4679.86,CAD
S05,LUBE-0092,2025-06-20,10,3602.39,CAD
S05,FUEL-0080,2025-06-21,10,1244.14,CAD
S04,TIRE-0073,2025-06-21,23,8743.91,CAD
S02,TIRE-0086,2025-06-21,19,1751.35,CAD
S05,TIRE-0073,2025-06-22,14,4509.4,CAD
S06,SEED-0118,2025-06-23,6,1506.27,CAD
S04,FEED-0095,2025-06-23,36,1615.56,CAD
S04,FUEL-0091,2025-06-23,12,2652.59,CAD
S02,TIRE-0105,2025-06-23,13,3682.87,CAD
S04,LUBE-0090,2025-06-23,21,2561.09,CAD
S01,SEED-0096,2025-06-23,26,9532.87,CAD
S04,FEED-0074,2025-06-24,30,6007.37,CAD
S05,SEED-0108,2025-06-24,25,9367.74,CAD
S04,TIRE-0086,2025-06-24,14,1447.79,CAD
S02,LUBE-0090,2025-06-24,29,3233.08,CAD
S02,HDWR-0067,2025-06-24,10,112.46,CAD
S01,HDWR-0103,2025-06-24,8,1035.14,CAD
S05,TIRE-0073,2025-06-24,14,5261.61,CAD
S01,HDWR-0113,2025-06-25,17,6025.26,CAD
S03,FEED-0085,2025-06-25,29,10398.97,CAD
S04,LUBE-0068,2025-06-25,1,433.42,CAD
S06,SEED-0118,2025-06-25,15,3862.2,CAD
S03,LUBE-0099,2025-06-25,18,702.19,CAD
S02,FUEL-0091,2025-06-25,10,2338.15,CAD
S06,SEED-0062,2025-06-25,55,21289.4,CAD
S02,FEED-0085,2025-06-25,33,13553.38,CAD
S01,SEED-0114,2025-06-26,14,2116.97,CAD
S04,TIRE-0061,2025-06-26,12,5826.85,CAD
S01,FEED-0081,2025-06-26,46,25033.87,CAD
S05,TIRE-0089,2025-06-26,29,10665.96,CAD
S02,TIRE-0089,2025-06-26,2,935.78,CAD
S01,TIRE-0105,2025-06-27,11,3024.74,CAD
S06,HDWR-0094,2025-06-27,20,1643.7,CAD
S04,FUEL-0080,2025-06-27,15,2175.51,CAD
S01,TIRE-0061,2025-06-27,19,8326.75,CAD
S03,FEED-0115,2025-06-27,35,9027.85,CAD
S02,SEED-0098,2025-06-27,34,1693.96,CAD
S06,FUEL-0101,2025-06-27,13,681.47,CAD
S05,SEED-0118,2025-06-28,12,2790.71,CAD
S06,TIRE-0089,2025-06-28,14,5038.43,CAD
S06,SEED-0078,2025-06-28,27,1813.36,CAD
S04,HDWR-0093,2025-06-29,19,8549.21,CAD
S04,SEED-0108,2025-06-29,15,5431.21,CAD
S01,LUBE-0092,2025-06-30,10,3625.3,CAD
S06,HDWR-0093,2025-06-30,12,6118.12,CAD
S06,HDWR-0103,2025-06-30,16,1735.19,CAD
S01,TIRE-0087,2025-06-30,1,459.6,CAD
S01,LUBE-0090,2025-07-01,24,2975.61,CAD
S05,FEED-0106,2025-07-01,10,4392.59,CAD
S02,HDWR-0094,2025-07-01,11,894.3,CAD
S04,HDWR-0103,2025-07-01,14,1993.65,CAD
S05,TIRE-0105,2025-07-01,18,6389.33,CAD
S04,HDWR-0067,2025-07-01,17,180.6,CAD
S01,HDWR-0107,2025-07-01,25,2709.23,CAD
S02,FEED-0095,2025-07-02,13,522.34,CAD
S03,SEED-0078,2025-07-02,13,873.36,CAD
S04,LUBE-0099,2025-07-02,18,795.88,CAD
S06,FEED-0074,2025-07-02,23,4230.31,CAD
S04,FUEL-0069,2025-07-02,1,463.75,CAD
S03,FEED-0085,2025-07-02,8,2714.94,CAD
S05,SEED-0096,2025-07-02,14,5140.73,CAD
S03,FUEL-0109,2025-07-03,18,4159.73,CAD
S02,SEED-0111,2025-07-03,9,3429.35,CAD
S03,HDWR-0088,2025-07-03,22,11576.23,CAD
S02,SEED-0108,2025-07-03,14,4818.68,CAD
S06,HDWR-0094,2025-07-04,28,2027.23,CAD
S04,HDWR-0093,2025-07-04,29,12614.28,CAD
S05,HDWR-0083,2025-07-04,29,13469.45,CAD
S04,FUEL-0069,2025-07-04,7,3511.13,CAD
S03,TIRE-0064,2025-07-05,32,13667.22,CAD
S02,LUBE-0099,2025-07-05,16,758.45,CAD
S06,SEED-0096,2025-07-05,9,3116.87,CAD
S01,HDWR-0083,2025-07-06,14,6443.94,CAD
S06,FUEL-0101,2025-07-06,9,390.93,CAD
S04,TIRE-0073,2025-07-07,17,6305.69,CAD
S04,TIRE-0105,2025-07-07,31,9780.59,CAD
S01,TIRE-0089,2025-07-07,26,9975.22,CAD
S02,HDWR-0103,2025-07-07,21,2640.01,CAD
S05,SEED-0078,2025-07-07,21,1486.99,CAD
S02,SEED-0071,2025-07-08,16,8328.19,CAD
S06,LUBE-0065,2025-07-08,20,4342.67,CAD
S04,SEED-0082,2025-07-08,14,851.39,CAD
S06,TIRE-0087,2025-07-09,22,11581.29,CAD
S01,TIRE-0119,2025-07-09,17,1169.45,CAD
S03,FEED-0102,2025-07-09,6,1075.49,CAD
S01,HDWR-0094,2025-07-09,16,1141.66,CAD
S02,TIRE-0119,2025-07-09,28,1794.04,CAD
S06,SEED-0063,2025-07-09,15,5748.69,CAD
S04,LUBE-0065,2025-07-09,12,2013.14,CAD
S03,SEED-0114,2025-07-10,16,2158.73,CAD
S06,LUBE-0090,2025-07-10,16,1737.02,CAD
S04,FEED-0106,2025-07-10,17,6746.06,CAD
S03,TIRE-0076,2025-07-10,20,8936.38,CAD
S06,FEED-0075,2025-07-10,14,4694.23,CAD
S01,TIRE-0084,2025-07-10,9,3606.51,CAD
S02,SEED-0118,2025-07-10,18,4572.43,CAD
S06,LUBE-0068,2025-07-10,21,11228.01,CAD
S06,LUBE-0065,2025-07-11,4,828.91,CAD
S02,FUEL-0117,2025-07-11,18,4267.63,CAD
S06,LUBE-0068,2025-07-11,10,4569.09,CAD
S03,FUEL-0109,2025-07-11,15,3132.59,CAD
S01,HDWR-0067,2025-07-11,15,193.8,CAD
S03,LUBE-0112,2025-07-11,21,1285.56,CAD
S06,FEED-0097,2025-07-11,13,4166.59,CAD
S05,HDWR-0110,2025-07-11,12,6239.76,CAD
S05,HDWR-0088,2025-07-12,13,6848.51,CAD
S05,TIRE-0119,2025-07-12,21,1483.05,CAD
S05,FUEL-0066,2025-07-14,5,1049.54,CAD
S02,HDWR-0107,2025-07-14,7,721.69,CAD
S03,SEED-0108,2025-07-14,16,6329.71,CAD
S01,LUBE-0112,2025-07-14,17,1209.14,CAD
S03,FUEL-0080,2025-07-14,20,3092.57,CAD
S06,HDWR-0103,2025-07-14,16,2064.22,CAD
S02,FUEL-0069,2025-07-14,19,8776.09,CAD
S03,LUBE-0112,2025-07-14,17,1122.86,CAD
S01,SEED-0082,2025-07-15,19,1064.76,CAD
S05,FUEL-0109,2025-07-15,10,2620.75,CAD
S06,SEED-0082,2025-07-15,24,1416.79,CAD
S03,SEED-0114,2025-07-15,13,1910.27,CAD
S05,FEED-0081,2025-07-15,25,11790.92,CAD
S05,LUBE-0068,2025-07-16,21,10127.01,CAD
S01,LUBE-0112,2025-07-16,17,1063.64,CAD
S03,FUEL-0109,2025-07-16,20,4828.73,CAD
S04,FUEL-0066,2025-07-16,16,4093.36,CAD
S06,FEED-0097,2025-07-16,22,7731.26,CAD
S04,HDWR-0067,2025-07-16,24,307.25,CAD
S05,LUBE-0092,2025-07-16,11,4223.58,CAD
S02,TIRE-0076,2025-07-17,11,5766.36,CAD
S01,HDWR-0088,2025-07-17,4,2124.96,CAD
S01,FEED-0115,2025-07-17,29,8556.69,CAD
S01,FEED-0075,2025-07-17,17,5765.14,CAD
S04,TIRE-0105,2025-07-17,9,2725.17,CAD
S05,SEED-0114,2025-07-18,13,1753.18,CAD
S04,FEED-0102,2025-07-18,11,1716.51,CAD
S05,HDWR-0113,2025-07-18,26,10528.67,CAD
S01,HDWR-0088,2025-07-18,24,12515.6,CAD
S05,FUEL-0066,2025-07-18,12,3130.95,CAD
S04,FUEL-0066,2025-07-18,13,3084.41,CAD
S02,SEED-0111,2025-07-18,25,9015.98,CAD
S01,HDWR-0088,2025-07-19,24,13648.78,CAD
S06,TIRE-0073,2025-07-19,11,3998.68,CAD
S01,TIRE-0105,2025-07-20,14,4650.39,CAD
S01,SEED-0063,2025-07-20,21,8454.59,CAD
S06,FEED-0116,2025-07-21,1,232.22,CAD
S01,SEED-0118,2025-07-21,16,3876.84,CAD
S02,LUBE-0099,2025-07-21,10,458.85,CAD
S02,FEED-0085,2025-07-21,20,7541.51,CAD
S03,HDWR-0088,2025-07-21,21,10881.32,CAD
S01,FEED-0116,2025-07-21,10,2379.89,CAD
S05,FUEL-0080,2025-07-21,25,3634.58,CAD
S05,FUEL-0066,2025-07-21,12,2684.03,CAD
S06,SEED-0118,2025-07-22,22,4850.2,CAD
S05,SEED-0100,2025-07-22,25,12732.37,CAD
S01,SEED-0096,2025-07-22,10,3590.89,CAD
S04,FUEL-0080,2025-07-22,14,1961.31,CAD
S02,FEED-0085,2025-07-23,20,8017.95,CAD
S02,TIRE-0086,2025-07-23,15,1486.3,CAD
S02,FUEL-0117,2025-07-23,20,4877.46,CAD
S04,FEED-0102,2025-07-23,21,3247.33,CAD
S01,HDWR-0094,2025-07-23,8,575.88,CAD
S05,FEED-0081,2025-07-24,13,5525.88,CAD
S04,FEED-0081,2025-07-24,20,8994.92,CAD
S05,LUBE-0120,2025-07-24,19,8939.65,CAD
S03,HDWR-0083,2025-07-24,11,5455.33,CAD
S06,TIRE-0076,2025-07-24,23,10877.62,CAD
S06,LUBE-0120,2025-07-24,24,11388.76,CAD
S06,HDWR-0093,2025-07-25,8,3596.71,CAD
S01,SEED-0118,2025-07-25,19,4230.56,CAD
S02,FUEL-0109,2025-07-25,25,5471.95,CAD
S01,FEED-0095,2025-07-25,26,1198.82,CAD
S04,FEED-0104,2025-07-26,17,6545.29,CAD
S03,FEED-0075,2025-07-26,15,4978.64,CAD
S02,SEED-0082,2025-07-27,9,555.7,CAD
S05,TIRE-0105,2025-07-27,31,9405.91,CAD
S06,TIRE-0119,2025-07-28,17,1062.73,CAD
S04,HDWR-0088,2025-07-28,25,12415.64,CAD
S02,HDWR-0107,2025-07-28,19,1993.82,CAD
S05,FUEL-0101,2025-07-28,20,955.69,CAD
S04,HDWR-0067,2025-07-28,12,128.09,CAD
S05,LUBE-0090,2025-07-29,20,2074.6,CAD
S06,HDWR-0093,2025-07-29,10,4971.27,CAD
S05,HDWR-0103,2025-07-29,23,2541.78,CAD
S01,SEED-0108,2025-07-29,10,3274.07,CAD
S01,LUBE-0090,2025-07-30,4,495.46,CAD
S02,SEED-0118,2025-07-30,21,4620.28,CAD
S02,FUEL-0101,2025-07-30,28,1176.52,CAD
S05,FEED-0095,2025-07-30,17,773.77,CAD
S05,FEED-0095,2025-07-30,16,638.64,CAD
S04,HDWR-0107,2025-07-31,27,3185.04,CAD
S03,LUBE-0099,2025-07-31,22,950.59,CAD
S04,FEED-0097,2025-07-31,1,337.89,CAD
S06,TIRE-0061,2025-07-31,28,12383.94,CAD
S06,SEED-0082,2025-07-31,9,486.93,CAD
S02,TIRE-0089,2025-07-31,12,5664.71,CAD
S03,FUEL-0101,2025-08-01,19,939.35,CAD
S02,TIRE-0086,2025-08-01,14,1321.69,CAD
S05,FUEL-0072,2025-08-01,14,6291.82,CAD
S05,HDWR-0113,2025-08-01,7,2842.91,CAD
S04,FUEL-0091,2025-08-01,23,5145.39,CAD
S02,TIRE-0076,2025-08-01,16,7106.71,CAD
S06,SEED-0111,2025-08-01,24,9393.32,CAD
S05,TIRE-0086,2025-08-02,15,1288.03,CAD
S01,FUEL-0101,2025-08-02,11,501.78,CAD
S05,TIRE-0061,2025-08-03,23,11260.05,CAD
S05,FEED-0097,2025-08-03,18,5204.96,CAD
S02,SEED-0111,2025-08-03,15,5833.78,CAD
S06,TIRE-0061,2025-08-04,10,4278.34,CAD
S06,SEED-0071,2025-08-04,27,11155.56,CAD
S02,SEED-0108,2025-08-04,17,6404.17,CAD
S04,FEED-0097,2025-08-04,21,7022.27,CAD
S05,FEED-0075,2025-08-04,13,3583.9,CAD
S05,FUEL-0101,2025-08-05,24,1230.51,CAD
S05,TIRE-0073,2025-08-05,19,5991.26,CAD
S01,SEED-0098,2025-08-05,19,1040.35,CAD
S01,FUEL-0069,2025-08-05,14,6983.37,CAD
S06,FEED-0070,2025-08-05,16,5086.08,CAD
S06,FEED-0075,2025-08-06,21,6651.16,CAD
S04,FUEL-0072,2025-08-06,27,12122.07,CAD
S05,HDWR-0113,2025-08-06,13,4692.9,CAD
S02,FUEL-0109,2025-08-06,14,3098.91,CAD
S06,FEED-0115,2025-08-06,23,6392.78,CAD
S01,TIRE-0086,2025-08-06,22,2165.83,CAD
S05,TIRE-0119,2025-08-06,30,1823.74,CAD
S02,HDWR-0113,2025-08-07,9,3885.96,CAD
S01,TIRE-0086,2025-08-07,26,2609.41,CAD
S01,TIRE-0084,2025-08-07,31,12277.23,CAD
S06,LUBE-0120,2025-08-07,32,16072.5,CAD
S04,FEED-0085,2025-08-08,22,7041.98,CAD
S05,FUEL-0091,2025-08-08,16,3992.42,CAD
S06,LUBE-0090,2025-08-09,13,1722.43,CAD
S04,SEED-0118,2025-08-09,24,5465.34,CAD
S06,HDWR-0110,2025-08-10,19,10036.18,CAD
S06,FUEL-0101,2025-08-11,5,215.13,CAD
S04,TIRE-0105,2025-08-11,10,3342.43,CAD
S01,HDWR-0103,2025-08-11,23,2867.2,CAD
S02,FUEL-0069,2025-08-11,25,12142.15,CAD
S02,FEED-0085,2025-08-11,20,6566.31,CAD
S05,TIRE-0076,2025-08-11,17,7575.64,CAD
S03,SEED-0071,2025-08-11,18,8466.45,CAD
S03,FEED-0106,2025-08-12,24,11605.16,CAD
S02,TIRE-0119,2025-08-12,35,1995.26,CAD
S05,HDWR-0083,2025-08-12,4,1545.81,CAD
S04,TIRE-0119,2025-08-12,9,532.57,CAD
S06,SEED-0082,2025-08-12,24,1346.67,CAD
S03,FEED-0115,2025-08-12,20,5297.16,CAD
S02,FEED-0081,2025-08-12,13,6493.56,CAD
S05,TIRE-0087,2025-08-12,16,8545.08,CAD
S05,FUEL-0117,2025-08-13,25,6709.16,CAD
S02,LUBE-0120,2025-08-13,7,4159.85,CAD
S03,FUEL-0101,2025-08-13,12,623.25,CAD
S03,FEED-0070,2025-08-13,14,3609.27,CAD
S03,TIRE-0089,2025-08-13,13,5183.79,CAD
S05,SEED-0082,2025-08-14,18,1110.85,CAD
S02,FUEL-0117,2025-08-14,29,7120.46,CAD
S01,HDWR-0113,2025-08-14,7,2601.47,CAD
S02,FUEL-0091,2025-08-14,18,3819.02,CAD
S03,HDWR-0093,2025-08-15,8,3826.98,CAD
S02,SEED-0098,2025-08-15,18,804.46,CAD
S02,FUEL-0117,2025-08-15,12,3445.48,CAD
S05,TIRE-0089,2025-08-15,13,5543.49,CAD
S02,TIRE-0076,2025-08-16,23,10625.82,CAD
S01,HDWR-0107,2025-08-16,13,1419.02,CAD
S05,FUEL-0091,2025-08-18,13,2813.82,CAD
S06,LUBE-0092,2025-08-18,16,5758.03,CAD
S02,FEED-0116,2025-08-18,8,1747.92,CAD
S06,TIRE-0084,2025-08-18,2,849.18,CAD
S06,FUEL-0101,2025-08-18,4,172.94,CAD
S01,SEED-0118,2025-08-19,27,7004.05,CAD
S04,FEED-0085,2025-08-19,15,5680.28,CAD
S04,SEED-0098,2025-08-19,19,939.31,CAD
S01,SEED-0071,2025-08-19,18,9343.14,CAD
S05,SEED-0062,2025-08-19,27,10951.28,CAD
S01,TIRE-0087,2025-08-19,10,5014.49,CAD
S04,FEED-0106,2025-08-19,14,5604.99,CAD
S02,SEED-0096,2025-08-20,19,6104.85,CAD
S05,FEED-0081,2025-08-20,23,12131.19,CAD
S02,SEED-0111,2025-08-21,20,8184.66,CAD
S02,FEED-0104,2025-08-21,4,1667.38,CAD
S05,HDWR-0103,2025-08-21,16,1791.87,CAD
S03,TIRE-0119,2025-08-21,20,1316.76,CAD
S04,SEED-0111,2025-08-21,14,5577.36,CAD
S04,FEED-0097,2025-08-22,25,7416.51,CAD
S03,HDWR-0113,2025-08-22,22,9703.39,CAD
S03,FEED-0085,2025-08-22,15,6062.46,CAD
S06,SEED-0071,2025-08-22,12,6408.62,CAD
S06,HDWR-0094,2025-08-22,33,2806.47,CAD
S05,HDWR-0093,2025-08-22,18,8770.97,CAD
S02,HDWR-0113,2025-08-22,8,3018.28,CAD
S01,TIRE-0084,2025-08-22,27,11226.48,CAD
S01,TIRE-0089,2025-08-23,27,12525.9,CAD
S06,LUBE-0090,2025-08-23,17,2243.21,CAD
S05,SEED-0111,2025-08-24,20,7269.8,CAD
S01,SEED-0108,2025-08-24,26,9494.17,CAD
S03,LUBE-0065,2025-08-24,10,1726.75,CAD
S05,LUBE-0099,2025-08-25,24,926.38,CAD
S04,FUEL-0109,2025-08-25,39,9703.47,CAD
S05,TIRE-0089,2025-08-25,15,6405.22,CAD
S01,LUBE-0092,2025-08-25,21,7030.89,CAD
S02,LUBE-0120,2025-08-25,8,4931.93,CAD
S01,LUBE-0112,2025-08-25,27,1504.7,CAD
S03,FEED-0116,2025-08-25,17,3845.73,CAD
S05,FEED-0116,2025-08-25,21,5259.76,CAD
S06,FEED-0115,2025-08-26,12,3125.34,CAD
S06,LUBE-0068,2025-08-26,11,5288.53,CAD
S06,HDWR-0094,2025-08-26,23,1522.85,CAD
S02,HDWR-0088,2025-08-26,26,14965.57,CAD
S03,HDWR-0067,2025-08-26,12,145.18,CAD
S03,SEED-0071,2025-08-26,23,9554.47,CAD
S05,FEED-0115,2025-08-26,24,7196.88,CAD
S04,TIRE-0061,2025-08-27,17,7877.94,CAD
S05,LUBE-0092,2025-08-27,19,6648.48,CAD
S01,TIRE-0061,2025-08-27,22,11001.69,CAD
S01,FUEL-0072,2025-08-27,23,11531.12,CAD
S02,LUBE-0112,2025-08-28,32,1853.23,CAD
S03,SEED-0082,2025-08-28,22,1123.1,CAD
S01,HDWR-0093,2025-08-28,10,5111.67,CAD
S02,SEED-0098,2025-08-28,7,307.71,CAD
S04,SEED-0062,2025-08-28,14,5201.86,CAD
S01,FEED-0097,2025-08-28,26,7978.44,CAD
S06,SEED-0062,2025-08-29,11,3552.86,CAD
S06,FEED-0095,2025-08-29,28,1245.69,CAD
S06,FEED-0106,2025-08-29,7,2675.49,CAD
S06,FUEL-0080,2025-08-29,1,154.13,CAD
S05,TIRE-0087,2025-08-29,11,5074.25,CAD
S05,FUEL-0091,2025-08-29,14,3080.41,CAD
S04,LUBE-0099,2025-08-29,11,435.26,CAD
S02,HDWR-0110,2025-08-29,22,9012.83,CAD
S03,FEED-0106,2025-08-30,37,15403.51,CAD
S03,LUBE-0092,2025-08-30,11,3611.57,CAD
S02,TIRE-0086,2025-08-31,7,660.18,CAD
S06,FUEL-0101,2025-08-31,23,1138.69,CAD
S06,FEED-0115,2025-09-01,16,4938.31,CAD
S03,HDWR-0110,2025-09-01,17,8440.34,CAD
S06,TIRE-0064,2025-09-01,18,6683.23,CAD
S03,FUEL-0069,2025-09-01,24,11909.46,CAD
S02,FEED-0116,2025-09-02,39,8270.02,CAD
S06,TIRE-0089,2025-09-02,16,6723.5,CAD
S01,TIRE-0086,2025-09-02,14,1225.24,CAD
S06,TIRE-0086,2025-09-02,17,1487.63,CAD
S02,TIRE-0084,2025-09-02,10,4473.21,CAD
S06,HDWR-0113,2025-09-02,16,5935.72,CAD
S04,FEED-0116,2025-09-02,20,5178.98,CAD
S02,FUEL-0117,2025-09-02,9,2537.64,CAD
S05,TIRE-0077,2025-09-02,8,1364.01,CAD
S01,HDWR-0067,2025-09-03,16,184.04,CAD
S05,HDWR-0113,2025-09-03,12,5145.76,CAD
S06,SEED-0118,2025-09-03,37,7960.0,CAD
S01,FUEL-0101,2025-09-03,20,1003.14,CAD
S01,HDWR-0067,2025-09-03,20,232.67,CAD
S05,SEED-0098,2025-09-03,23,1174.66,CAD
S03,LUBE-0112,2025-09-03,22,1578.29,CAD
S01,SEED-0111,2025-09-03,23,7438.55,CAD
S01,HDWR-0083,2025-09-04,18,8750.83,CAD
S05,FEED-0085,2025-09-04,27,9937.8,CAD
S06,TIRE-0086,2025-09-04,14,1329.15,CAD
S06,FUEL-0066,2025-09-05,24,5862.2,CAD
S02,TIRE-0089,2025-09-05,11,5132.39,CAD
S03,TIRE-0105,2025-09-05,20,5795.58,CAD
S06,SEED-0071,2025-09-05,9,4334.68,CAD
S02,SEED-0108,2025-09-05,18,7286.74,CAD
S06,SEED-0118,2025-09-05,25,6950.22,CAD
S02,FEED-0075,2025-09-06,3,808.12,CAD
S03,SEED-0111,2025-09-06,15,6132.17,CAD
S03,SEED-0108,2025-09-06,24,8782.18,CAD
S05,LUBE-0092,2025-09-07,13,4251.9,CAD
S02,HDWR-0094,2025-09-08,17,1329.38,CAD
S05,HDWR-0083,2025-09-08,9,3853.87,CAD
S01,FEED-0106,2025-09-08,33,14738.35,CAD
S06,TIRE-0064,2025-09-08,19,7177.94,CAD
S03,FEED-0104,2025-09-08,32,13263.49,CAD
S05,FEED-0104,2025-09-08,19,8490.56,CAD
S06,FEED-0095,2025-09-08,29,1220.13,CAD
S03,TIRE-0064,2025-09-09,24,11007.25,CAD
S04,TIRE-0084,2025-09-09,29,13535.31,CAD
S03,SEED-0096,2025-09-09,18,5869.72,CAD
S03,FUEL-0101,2025-09-09,5,252.54,CAD
S03,TIRE-0119,2025-09-09,12,786.45,CAD
S05,TIRE-0119,2025-09-10,22,1252.0,CAD
S06,SEED-0114,2025-09-10,21,2938.89,CAD
S05,HDWR-0103,2025-09-10,8,1042.47,CAD
S04,HDWR-0094,2025-09-10,28,2319.47,CAD
S03,HDWR-0093,2025-09-10,16,8954.26,CAD
S05,SEED-0118,2025-09-10,27,7053.81,CAD
S02,SEED-0063,2025-09-10,34,11953.14,CAD
S01,HDWR-0088,2025-09-11,18,8337.86,CAD
S01,SEED-0082,2025-09-11,39,2073.18,CAD
S06,HDWR-0088,2025-09-11,12,6646.13,CAD
S02,FEED-0106,2025-09-11,27,12697.62,CAD
S06,HDWR-0093,2025-09-11,20,9133.1,CAD
S02,LUBE-0112,2025-09-11,14,874.0,CAD
S06,SEED-0108,2025-09-12,22,8365.23,CAD
S03,HDWR-0107,2025-09-12,20,2131.09,CAD
S02,HDWR-0088,2025-09-12,13,7653.83,CAD
